frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,joy_raw,sadness_raw,anger_raw,surprise_raw,joy,sadness,anger,surprise
3930,3.979050234192982e-06,0.00014947594900149852,0.0004289869684726,0.6957329511642456,0.5645856857299805,0.19419622421264648,5.434442573459819e-05,6.361348710015591e-07,2.0363781914056744e-06,0.013079080730676651,0.017887800931930542,0.0924578383564949,0.0814385935664177,0.31188949942588806,0.01860160380601883,0.008056954480707645,0.31384915113449097,0.15323540568351746,0.16008472442626953,0.20722460746765137,0.13866296410560608,0.06569088250398636,0.02349706180393696,0.00018400936096441,0.009744828566908836,0.00339142675511539,9.281521670345683e-06,0.001013730769045651,0.0792262926697731,0.09876398742198944,0.0011593214003369212,0.0010365295456722379,0.0002251265977974981,0.0011391296284273267,0.0005392858292907476,0.0004822359187528491,0.2719230055809021,0.48612725734710693,0.0006791079649701715,0.0006354304496198893,0.042388614267110825,0.016901066526770592,0.07538958638906479,0.008027792908251286,0.38987860083580017,0.4288240075111389,0.024129847064614296,0.030120616778731346,0.00011658346193144098,0.00018571385589893907,1.1457825621619122e-06,1.219238583871629e-06,0.40935130417346954,0.2326429340367516,0.08661650862268289,0.3495621889596805,62.08394547525955,61.955495711520136,14.765440002029576,55.02520601586597
3933,3.942302100767847e-06,0.0025972644798457623,0.004611147567629814,0.32387158274650574,0.30503562092781067,0.138887420296669,6.275417399592698e-05,2.465212389779481e-07,4.2791410237441596e-07,0.7014809846878052,0.710336446762085,0.7610220313072205,0.7305506467819214,0.0359991192817688,0.14812758564949036,0.14506961405277252,0.029960213229060173,0.0065607838332653046,0.003650701604783535,0.6829142570495605,0.5054869651794434,0.0010123543906956911,7.835170981707051e-05,0.00013670837506651878,0.005701777990907431,0.00382401910610497,3.008585008501541e-05,0.0014759886544197798,0.12644587457180023,0.14645828306674957,0.0004172141198068857,0.0003534055722411722,0.0001743186148814857,0.001090269535779953,0.00038562557892873883,0.00042937503894791007,0.19172193109989166,0.29374760389328003,0.0013293378287926316,0.0007980246446095407,0.043212395161390305,0.00931828934699297,0.08146577328443527,0.009275048039853573,0.2627544701099396,0.3090273141860962,0.003299523377791047,0.008236110210418701,0.00010873368592001498,0.0001480900391470641,1.0450983154441928e-06,8.58671739933925e-07,0.2858908921480179,0.10821406747951794,0.29890240856911987,0.16384780092630535,53.348712645978736,43.10094627512806,37.41413286066708,36.44608960481489
3936,2.258550921396818e-06,0.000776258937548846,0.002144292928278446,0.4019854664802551,0.3364519476890564,0.0936742052435875,4.429631371749565e-05,3.7431269106491527e-07,6.357230972753314e-07,0.16715764999389648,0.10893188416957855,0.19045186042785645,0.1574697643518448,0.25858110189437866,0.029796943068504333,0.011104577220976353,0.25590163469314575,0.08306421339511871,0.08682893961668015,0.4908152222633362,0.41827690601348877,0.0062278080731630325,0.00391465425491333,0.00018001170246861875,0.008292485028505325,0.004361591301858425,1.530566078145057e-05,0.0013556116027757525,0.13065464794635773,0.15470148622989655,0.00030584685737267137,0.0002731861895881593,0.00018148194067180157,0.0008950278861448169,0.0005608964711427689,0.0004469032573979348,0.26793989539146423,0.4073109030723572,0.0006021328154020011,0.0006794598302803934,0.03993939980864525,0.021478882059454918,0.04271950572729111,0.003040272742509842,0.31211617588996887,0.28847286105155945,0.008185544982552528,0.007809682749211788,3.337030648253858e-05,3.822272992692888e-05,6.306975706138473e-07,1.0292920933352434e-06,0.30029451847076416,0.13418816650907198,0.22800317003566306,0.20317352889105678,54.56978188793609,48.43545873996161,31.318980386375756,41.558313138786204
3939,3.3326762149954448e-06,0.0036858352832496166,0.00541238859295845,0.2877172827720642,0.19695168733596802,0.08176492154598236,3.290610766271129e-05,8.268884812423494e-07,9.37050742777501e-07,0.1349715143442154,0.07719749212265015,0.0811949372291565,0.05075220391154289,0.10202860087156296,0.04419970139861107,0.03228619694709778,0.10900822281837463,0.17499731481075287,0.20542939007282257,0.3739672303199768,0.41918957233428955,0.005697221029549837,0.006715539377182722,0.0001251717476407066,0.0015105408383533359,0.003861750941723585,4.031506978208199e-05,0.0011603987077251077,0.15022380650043488,0.171184241771698,0.0008170961518771946,0.0008138159173540771,8.734526636544615e-05,0.00011697020090650767,0.0005111746140755713,0.0004295922408346087,0.35397177934646606,0.3413598835468292,0.00042105658212676644,0.00517249433323741,0.06008955463767052,0.013807767070829868,0.04622475430369377,0.0037202078383415937,0.274101585149765,0.22987987101078033,0.015412927605211735,0.013126717880368233,2.3529069949290715e-05,1.9172695829183795e-05,9.384601753481547e-07,1.4278501794251497e-06,0.2519907280802727,0.09644939828043182,0.2005637566326186,0.1457895168568939,50.19828335155568,40.30370328447651,28.62890846604214,33.78638055752588
3942,3.383386456334847e-06,0.03152413293719292,0.05617233365774155,0.09120610356330872,0.06803551316261292,0.0261299479752779,2.7441921702120453e-05,1.0508208561077481e-06,9.014253805617045e-07,0.09097442775964737,0.03677007928490639,0.03260498493909836,0.014860563911497593,0.04429067298769951,0.08267106115818024,0.07345450669527054,0.04354877024888992,0.3476017117500305,0.4002346098423004,0.26187407970428467,0.33580297231674194,0.008871573023498058,0.014931431040167809,0.00014906161231920123,0.0012972004478797317,0.0032457446213811636,4.9875136028276756e-05,0.0006914960104040802,0.06319606304168701,0.06754850596189499,0.0005270502297207713,0.0005836521741002798,0.00022407107462640852,0.00020028561993967742,0.0008506689337082207,0.0007722416776232421,0.16839538514614105,0.15659968554973602,0.0029281668830662966,0.00310440082103014,0.03934565186500549,0.007783643901348114,0.020645776763558388,0.005621028132736683,0.4011100232601166,0.34314557909965515,0.009359855204820633,0.013818374834954739,1.8026066754828207e-05,1.201740451506339e-05,1.307584170717746e-06,1.7802885849960148e-06,0.37212780117988586,0.030772268655709922,0.17134337965399027,0.04722592409234494,59.81533062405076,17.722958563061205,25.522465082220734,14.184506016793053
3945,5.012664587411564e-06,0.02209395170211792,0.03477383404970169,0.1803923100233078,0.084016352891922,0.04287431761622429,4.123503822484054e-05,1.4755077017980511e-06,1.5095492926775478e-06,0.04291105270385742,0.018978727981448174,0.0208438690751791,0.010599584318697453,0.029020970687270164,0.09543557465076447,0.09163101017475128,0.03444330394268036,0.43767133355140686,0.4916190803050995,0.23017427325248718,0.29154685139656067,0.018757259473204613,0.027858922258019447,0.0001492741284891963,0.001537566538900137,0.002954640658572316,3.34956384904217e-05,0.0005564297898672521,0.04766325280070305,0.014524211175739765,0.0019388701766729355,0.0024803271517157555,0.00029277545399963856,0.0010619027307257056,0.0007937072077766061,0.0009458808344788849,0.09440635144710541,0.069634348154068,0.004711895249783993,0.0004292373196221888,0.036433253437280655,0.00547809200361371,0.021159257739782333,0.009744181297719479,0.501233696937561,0.39403262734413147,0.0142893735319376,0.027283962815999985,4.3712348997360095e-05,2.2586656996281818e-05,1.8707114577409811e-06,2.649275529620354e-06,0.44763316214084625,0.06160383578389883,0.14464722760021687,0.09167347534094006,64.16454756353353,30.129874264200073,22.438198972589237,24.291586744787104
3948,4.485071258386597e-06,0.022936535999178886,0.02007453329861164,0.18345968425273895,0.11396875977516174,0.07368277758359909,3.0326866180985235e-05,1.2852509598815232e-06,1.4423658285522833e-06,0.038101453334093094,0.010018332861363888,0.018414197489619255,0.007884804159402847,0.02377706952393055,0.1091635674238205,0.1055561825633049,0.027499515563249588,0.45643025636672974,0.4977264404296875,0.1842239797115326,0.22753050923347473,0.01673021726310253,0.04514199495315552,0.00014375879254657775,0.0008013139595277607,0.002039913786575198,5.630850137094967e-05,0.00038141952245496213,0.03656608611345291,0.02624897100031376,0.0014218389987945557,0.0015578141901642084,0.0003258810320403427,0.0006415475509129465,0.0008272317354567349,0.0009217590559273958,0.13496597111225128,0.10647182911634445,0.004022762179374695,0.0008984066662378609,0.02838643454015255,0.004779983311891556,0.021067285910248756,0.011290528811514378,0.4199078679084778,0.36935874819755554,0.017124200239777565,0.019785458222031593,2.3780685296515003e-05,2.0036364730913192e-05,1.8892784510171623e-06,1.9838153093587607e-06,0.39463330805301666,0.06214644581389924,0.11369138956069946,0.09274979901965708,61.218262091502226,30.314808739091,18.525824460741337,24.506895835270456
3951,5.191955096961465e-06,0.013968491926789284,0.013533491641283035,0.2685111463069916,0.13343653082847595,0.0859813392162323,3.9314381865551695e-05,1.5262220358636114e-06,1.5473276562261162e-06,0.04472275823354721,0.014267568476498127,0.017045611515641212,0.007977222092449665,0.028836766257882118,0.08513547480106354,0.08278544247150421,0.038856104016304016,0.4699062705039978,0.5180341005325317,0.2233569473028183,0.2587798535823822,0.015863165259361267,0.03228611499071121,0.0001508864515926689,0.0013479719636961818,0.0022613294422626495,3.668828139780089e-05,0.0004071855510119349,0.03883487731218338,0.016431162133812904,0.001966999378055334,0.0023207159247249365,0.00032916429336182773,0.0010766703635454178,0.0008693338022567332,0.0010291824582964182,0.10173220187425613,0.07920657098293304,0.004759232513606548,0.0004795780696440488,0.029207436367869377,0.004399487748742104,0.022776635363698006,0.01304921880364418,0.46687352657318115,0.3850158751010895,0.017266565933823586,0.025074023753404617,4.3305080907884985e-05,3.099653258686885e-05,2.218449935753597e-06,2.408053660474252e-06,0.4259447008371353,0.09093295386992395,0.1274096961133182,0.1353862378746271,63.01472595459611,38.89512650147952,20.307256470946598,32.15057457558376
3954,4.163260655332124e-06,0.008968696929514408,0.0075356559827923775,0.40262338519096375,0.17886574566364288,0.10907164961099625,3.278755320934579e-05,1.4295164874056354e-06,1.4465646245298558e-06,0.04179538041353226,0.013214175589382648,0.01463053748011589,0.007024227175861597,0.02359803207218647,0.12176832556724548,0.11957970261573792,0.021035952493548393,0.5121610164642334,0.5550088882446289,0.1852598339319229,0.22421540319919586,0.01643960177898407,0.03750719130039215,0.00014220591401681304,0.0014097992097958922,0.002229278441518545,3.8396046875277534e-05,0.0004558876680675894,0.03835107013583183,0.02829703688621521,0.0012916384730488062,0.0012792398920282722,0.0003117833402939141,0.0008887295261956751,0.0008293148712255061,0.0009394913795404136,0.11513880640268326,0.09650920331478119,0.004342906177043915,0.0007901464705355465,0.027588969096541405,0.003501852508634329,0.025138016790151596,0.014219044707715511,0.3988834023475647,0.363518089056015,0.014226759783923626,0.016262656077742577,3.7939727917546406e-05,3.1261333788279444e-05,2.339880438739783e-06,1.553472657178645e-06,0.38120074570178986,0.13506475451868027,0.10649489751085639,0.20242633181624115,60.39294920001373,48.598097448952494,17.55907559122542,41.46885642098447
3957,5.0277981245017145e-06,0.009971135295927525,0.011707511730492115,0.3281363844871521,0.17156575620174408,0.08727747946977615,3.9524631574749947e-05,1.6667581803631037e-06,1.702190047581098e-06,0.04596279188990593,0.01972750760614872,0.0191726665943861,0.009085789322853088,0.032606158405542374,0.07906646281480789,0.07170083373785019,0.04240943118929863,0.4452182650566101,0.49995383620262146,0.20766113698482513,0.2948695123195648,0.01582263968884945,0.025678366422653198,0.00019393819093238562,0.0012285279808565974,0.0023596854880452156,4.4345131755108014e-05,0.0005193293909542263,0.04979562386870384,0.026156190782785416,0.0020320697221904993,0.0021781527902930975,0.00029010276193730533,0.0006227226695045829,0.0011050911853089929,0.0013686480233445764,0.15856023132801056,0.11702420562505722,0.0031216873321682215,0.0009089359664358199,0.028686808422207832,0.0034378196578472853,0.022275133058428764,0.012463866733014584,0.3339208662509918,0.28274181485176086,0.018701225519180298,0.02264079451560974,3.716575520229526e-05,2.716381823120173e-05,2.6260552203893894e-06,2.2642095700575737e-06,0.30833134055137634,0.1107822023332119,0.1310523240827024,0.16524803498759866,55.22372078323345,43.67705737848777,20.767267480267986,36.64342394069735
3960,4.849248398386408e-06,0.009036380797624588,0.00659771217033267,0.3937261700630188,0.16265971958637238,0.1169402003288269,3.958207889809273e-05,1.7199752164742677e-06,1.5643536244169809e-06,0.03477570787072182,0.01204711478203535,0.015848731622099876,0.007500237785279751,0.03314220905303955,0.0845680683851242,0.07488006353378296,0.03864014893770218,0.4877021610736847,0.5284292697906494,0.18112023174762726,0.23622000217437744,0.01900630071759224,0.037755854427814484,0.0001693327649263665,0.0010754864197224379,0.002361431485041976,4.715745308203623e-05,0.000436268252087757,0.02809583581984043,0.024492917582392693,0.0023258442524820566,0.002427863422781229,0.00032578944228589535,0.0005971507634967566,0.001019114744849503,0.0011503268033266068,0.11930523067712784,0.10629528015851974,0.0040158359333872795,0.0009324498241767287,0.0309587512165308,0.004588709678500891,0.02272128500044346,0.012046734802424908,0.4380943179130554,0.40175947546958923,0.023628460243344307,0.02863253280520439,3.870843647746369e-05,3.6538869608193636e-05,2.283594540131162e-06,2.0921299892506795e-06,0.4199268966913223,0.1328266259127607,0.10824358172249049,0.1980438007740304,62.68249547305595,48.18079298082398,17.796091068639726,40.93860264159401
3963,5.507905370905064e-06,0.011317435652017593,0.008236655034124851,0.3728127181529999,0.14629937708377838,0.09893257915973663,3.831035428447649e-05,1.711874801912927e-06,1.9514363884809427e-06,0.03316430374979973,0.009496822021901608,0.015692120417952538,0.0071445549838244915,0.02771631069481373,0.09984000772237778,0.09292419999837875,0.03010665811598301,0.4939475655555725,0.5361586809158325,0.16955867409706116,0.2036937028169632,0.020002571865916252,0.04677832871675491,0.00016994857287500054,0.001111369114369154,0.0023425519466400146,4.7601737605873495e-05,0.00043225387344136834,0.0365031398832798,0.022266516461968422,0.002400151453912258,0.0027360673993825912,0.0003043044707737863,0.0007203890127129853,0.0010164168197661638,0.0011525539448484778,0.13118420541286469,0.11817316710948944,0.0036378197837620974,0.0007811575778760016,0.033459555357694626,0.00477512925863266,0.024842392653226852,0.012863293290138245,0.4136573374271393,0.3886389434337616,0.020323632284998894,0.03706784173846245,3.8976875657681376e-05,3.4061213227687404e-05,2.4884866434149444e-06,2.1852310965186916e-06,0.40114814043045044,0.12598297900209823,0.0982016169000417,0.18757763504981995,61.60627905122572,46.86167307573987,16.41614033224036,39.632545332061746
3966,3.6922540402883897e-06,0.01011509820818901,0.008746408857405186,0.34574073553085327,0.16993042826652527,0.10240720212459564,3.2869102142285556e-05,1.1830627499875845e-06,1.2641443163374788e-06,0.029009277001023293,0.009265899658203125,0.015995165333151817,0.0070356628857553005,0.025607924908399582,0.10100102424621582,0.09511535614728928,0.030262554064393044,0.4824853539466858,0.5237427949905396,0.1503467559814453,0.20376406610012054,0.02161507122218609,0.04425421357154846,0.00017495555221103132,0.0006739938980899751,0.0016697865212336183,4.897411781712435e-05,0.0002959799603559077,0.04143982008099556,0.028064116835594177,0.00162378023378551,0.0016780276782810688,0.00034479598980396986,0.001023830845952034,0.0010129951406270266,0.0011305634398013353,0.11410944908857346,0.09396880865097046,0.00412377854809165,0.0005667422665283084,0.020740624517202377,0.002632471267133951,0.018664084374904633,0.014241131022572517,0.3629884719848633,0.33600208163261414,0.01706063188612461,0.01741926558315754,4.6051009121583775e-05,3.9971568185137585e-05,2.2885760699864477e-06,1.5598041045450373e-06,0.3494952768087387,0.11634751448097329,0.09324308228679001,0.17370526102604344,58.29825360246178,44.886351840972246,15.717516996129715,37.80972365205529
3969,4.415006515046116e-06,0.01167642418295145,0.011186346411705017,0.3378881514072418,0.14357315003871918,0.08956625312566757,3.199907951056957e-05,1.4027350516698789e-06,1.3727310488320654e-06,0.030932072550058365,0.010328519158065319,0.017239386215806007,0.007551738526672125,0.02182942070066929,0.10968128591775894,0.10742390900850296,0.02839326299726963,0.46466007828712463,0.5130739212036133,0.15729394555091858,0.21020548045635223,0.020859453827142715,0.041446272283792496,0.000152190841617994,0.0006973162526264787,0.001721187843941152,5.355472239898518e-05,0.00029361265478655696,0.033533547073602676,0.0263042189180851,0.0022038163151592016,0.0023287017829716206,0.00031000966555438936,0.0005053093773312867,0.0008395906770601869,0.0009467738564126194,0.1172865778207779,0.09187383949756622,0.004054064396768808,0.0011854588519781828,0.025129640474915504,0.0033620817121118307,0.0241805762052536,0.015468055382370949,0.38708776235580444,0.3581381142139435,0.01888657547533512,0.021083328872919083,4.040556086692959e-05,3.856014154735021e-05,2.3320969830820104e-06,1.8473291447662632e-06,0.37261293828487396,0.11414022316845755,0.09759054915048182,0.1698046696255915,59.84664233148115,44.412993383398195,16.330671442045702,37.2771906931721
3972,5.283779955789214e-06,0.007925248704850674,0.008376391604542732,0.4357692301273346,0.1342913657426834,0.07589446008205414,4.151966277277097e-05,1.9453229924693005e-06,1.8334828837396344e-06,0.02492685243487358,0.010258062742650509,0.014263063669204712,0.007040516007691622,0.031809914857149124,0.08181747049093246,0.0762593150138855,0.04228024557232857,0.5161205530166626,0.5654274225234985,0.15247733891010284,0.19355911016464233,0.026763061061501503,0.046960197389125824,0.0001707371266093105,0.000699993222951889,0.002335159108042717,5.791984949610196e-05,0.0004450794367585331,0.04059803485870361,0.029665499925613403,0.0035844335798174143,0.0038144472055137157,0.00022379905567504466,0.00048176568816415966,0.0009610764682292938,0.001044144737534225,0.1507863700389862,0.12643441557884216,0.00257896538823843,0.0012059650616720319,0.03884758800268173,0.004697881639003754,0.03077268972992897,0.012862530536949635,0.3798482120037079,0.3439355194568634,0.02876109443604946,0.03384246677160263,5.09211458847858e-05,4.425282895681448e-05,2.3786487872712314e-06,2.0425634374987567e-06,0.36189186573028564,0.14772270363755524,0.09058452234603465,0.21905219461768866,59.143107793788374,50.83721580128599,15.338113160534109,43.39673951281841
3975,2.599942263259436e-06,0.00526832602918148,0.0033429753966629505,0.43252670764923096,0.17276757955551147,0.18895691633224487,2.7467398467706516e-05,1.541376036584552e-06,7.69257837873738e-07,0.3049607574939728,0.10522903501987457,0.10930328071117401,0.06097002327442169,0.07961700856685638,0.03916984051465988,0.046611588448286057,0.09961380064487457,0.12870270013809204,0.17318519949913025,0.3733350336551666,0.49801990389823914,0.0023830567952245474,0.004852894693613052,0.00014740758342668414,0.00033850150066427886,0.001491667004302144,0.00012416802928783,0.0002603020693641156,0.030376272276043892,0.02216586470603943,0.0019473778083920479,0.0021220683120191097,0.00025260806432925165,0.0003603037912398577,0.0008557350374758244,0.0008333533187396824,0.08872688561677933,0.07399484515190125,0.0035675582475960255,0.0012981225736439228,0.022129416465759277,0.0024319628719240427,0.02587011456489563,0.010667778551578522,0.34446653723716736,0.318128377199173,0.011795437894761562,0.02319354936480522,3.718380321515724e-05,2.6269990485161543e-05,1.7336698192593758e-06,1.60264141868538e-06,0.33129745721817017,0.14553205125654736,0.21999155974481255,0.21700918732676655,56.99275871661502,50.46376709911502,30.554741478189605,43.166710719522264
3978,3.4239149044879014e-06,0.013190357945859432,0.008748644962906837,0.2727292776107788,0.10241307318210602,0.12282616645097733,3.3665077353361994e-05,1.1572783478186466e-06,8.116779781630612e-07,0.22505676746368408,0.09615183621644974,0.04467357322573662,0.024027295410633087,0.06342742592096329,0.04420642554759979,0.054842058569192886,0.07995349913835526,0.2660267651081085,0.30136430263519287,0.3827076554298401,0.4675884246826172,0.0032226224429905415,0.00426933728158474,0.00016764618339948356,0.0007197713712230325,0.0018431339412927628,5.3563919209409505e-05,0.0003754709614440799,0.052742958068847656,0.025942103937268257,0.0016980915097519755,0.0018456911202520132,0.0002590952499303967,0.0008678623707965016,0.0010472285794094205,0.001075078616850078,0.13805700838565826,0.10348787158727646,0.002840000670403242,0.00048258263268508017,0.025144193321466446,0.002449052408337593,0.021711012348532677,0.009550363756716251,0.31612277030944824,0.2509441673755646,0.015520796179771423,0.0182393416762352,3.327072045067325e-05,2.208544719906058e-05,1.7480089127275278e-06,1.692129217190086e-06,0.2835334688425064,0.09209102008026093,0.2180587707553059,0.13728620577603579,53.14258343672955,39.19631416943504,30.367816623970207,32.45533008539707
3981,3.965847099607345e-06,0.013669732958078384,0.010917465202510357,0.3161225914955139,0.09861493855714798,0.07813359797000885,3.638768248492852e-05,1.1738146667994442e-06,1.1071743983848137e-06,0.08304286748170853,0.031651224941015244,0.01985439658164978,0.00968995876610279,0.034202102571725845,0.07937007397413254,0.07580682635307312,0.044456031173467636,0.4258122146129608,0.47610804438591003,0.2622613310813904,0.3550547957420349,0.008915681391954422,0.014099149033427238,0.00019784551113843918,0.0009657494956627488,0.0018964993068948388,3.582195859053172e-05,0.00038327061338350177,0.07755695283412933,0.028912687674164772,0.0018057835986837745,0.002015015110373497,0.00023434801551047713,0.00161018967628479,0.0010237294482067227,0.0011075029615312815,0.15007276833057404,0.12244345992803574,0.0023403738159686327,0.00027747644344344735,0.025167955085635185,0.0026841992512345314,0.022922689095139503,0.011295309290289879,0.30875271558761597,0.2459704875946045,0.017084581777453423,0.01785408891737461,4.8066511226352304e-05,3.1640494853490964e-05,2.0353568288555834e-06,1.7028102092808695e-06,0.27736160159111023,0.10664779673485707,0.1604758312460035,0.15900954540120438,52.5941973693721,42.743761670310676,24.297002805274797,35.75467161324919
3984,4.497102054301649e-06,0.03939564898610115,0.026973573490977287,0.20028077065944672,0.06548567116260529,0.05968989431858063,3.931471655960195e-05,8.021802955227031e-07,1.5503438817177084e-06,0.0720989853143692,0.019309384748339653,0.019823795184493065,0.009718425571918488,0.0571759007871151,0.05004630982875824,0.04530410096049309,0.07452870160341263,0.4082520008087158,0.4560866951942444,0.2337709218263626,0.2752823829650879,0.010232840664684772,0.019476650282740593,0.00020084057177882642,0.0009393602376803756,0.0023840174544602633,4.022958455607295e-05,0.0005320175550878048,0.10106773674488068,0.020333098247647285,0.0008898242958821356,0.0011004761327058077,0.0002157337439712137,0.0034602731466293335,0.0010347530478611588,0.0012317096116021276,0.18730691075325012,0.14904296398162842,0.0018701197113841772,0.00013852630218025297,0.025337988510727882,0.0033856104128062725,0.01626025326550007,0.008431659080088139,0.267813116312027,0.21939484775066376,0.01433117501437664,0.0235678032040596,4.099699799553491e-05,2.5489729523542337e-05,1.7272850527660921e-06,1.8413646785120363e-06,0.24360398203134537,0.06742369036267822,0.14385563181713223,0.10133239405695349,49.35211037577808,32.063640480345434,22.342839715656954,26.180923220125585
3987,2.3880406843090896e-06,0.052914656698703766,0.04334314167499542,0.16517528891563416,0.05179021880030632,0.04525238275527954,2.7826330551761203e-05,4.157275270699756e-07,1.0283835081281723e-06,0.06871771067380905,0.014024605043232441,0.03635861724615097,0.017501069232821465,0.06218305602669716,0.049453821033239365,0.04626493155956268,0.08286277949810028,0.27179792523384094,0.3189651072025299,0.18028263747692108,0.27477380633354187,0.00989022571593523,0.027440518140792847,0.0001645412266952917,0.0005489091854542494,0.0027334990445524454,6.247682176763192e-05,0.0006238296627998352,0.0743359699845314,0.05110564082860947,0.00022484664805233479,0.00023055881320033222,0.00014564437151420861,0.0023645737674087286,0.0008200461743399501,0.000791063706856221,0.25147125124931335,0.21289634704589844,0.0011396724730730057,0.00032046413980424404,0.021533910185098648,0.00607735849916935,0.010686137713491917,0.004397667478770018,0.16455887258052826,0.16425754129886627,0.010254708118736744,0.011503285728394985,1.783870902727358e-05,1.6204077837755904e-05,9.048662263921869e-07,1.1142193443447468e-06,0.16440820693969727,0.055210231458962276,0.13782856054604053,0.0839543939800933,39.67300941113388,27.87447031576722,21.60902930217588,22.71071329318513
3990,3.452816599747166e-06,0.025604194030165672,0.02333538979291916,0.18353158235549927,0.11186891049146652,0.08511143922805786,2.9820766940247267e-05,7.071788559187553e-07,1.5667858406231971e-06,0.04641607403755188,0.007556286174803972,0.039111100137233734,0.018759576603770256,0.0939745306968689,0.034724246710538864,0.03209579363465309,0.12252679467201233,0.2608624994754791,0.3136022686958313,0.1502632051706314,0.2445070445537567,0.012806442566215992,0.05029791593551636,0.00013418578600976616,0.0003550797700881958,0.004118144512176514,0.00011367035040166229,0.0012482836609706283,0.12952572107315063,0.04776405543088913,0.00036424348945729434,0.000457606598502025,0.00010677468526409939,0.0016550944419577718,0.0007158968946896493,0.0006946705398149788,0.3853749930858612,0.2513962388038635,0.0008130872738547623,0.0005444571143016219,0.04145407676696777,0.007344060577452183,0.018983900547027588,0.004347400739789009,0.10182423889636993,0.0802985206246376,0.009731784462928772,0.010743431746959686,1.6490563211846165e-05,1.1653637557174079e-05,8.664063670948963e-07,1.360980036224646e-06,0.09106137976050377,0.06145114414781953,0.11092745838686824,0.09382486343383789,26.699411063324686,30.077656197238323,18.15722257430828,24.720733986053347
3993,4.251239715813426e-06,0.06602516770362854,0.06754613667726517,0.044503260403871536,0.05899222195148468,0.04288005456328392,3.052774991374463e-05,5.945260568296362e-07,1.4417579450309859e-06,0.03660573810338974,0.007880750112235546,0.0429474338889122,0.02419419027864933,0.07444464415311813,0.040412787348032,0.037167031317949295,0.09776724874973297,0.2350924015045166,0.2614179253578186,0.21749480068683624,0.21933254599571228,0.017799386754631996,0.03981730341911316,0.00010858365567401052,0.0007880860939621925,0.004503169562667608,7.799648301443085e-05,0.0014872807078063488,0.05225902795791626,0.0357029065489769,0.00012213439913466573,0.00013525586109608412,0.0002899702813010663,0.0011998678091913462,0.000533826183527708,0.0005167091730982065,0.2458200603723526,0.17245717346668243,0.002362431725487113,0.0011071289191022515,0.035391323268413544,0.008632813580334187,0.0163338053971529,0.005567542742937803,0.24959252774715424,0.225142240524292,0.00644245371222496,0.008013986982405186,1.3309471796674188e-05,1.174093904410256e-05,6.697592880300363e-07,1.4051638572709635e-06,0.23736738413572311,0.014920216888034096,0.14259966276586056,0.024503214983269572,48.70399453518222,9.45650054743687,22.19105782783745,7.898721035457905
3996,3.943697265640367e-06,0.03046702779829502,0.03577978163957596,0.15156668424606323,0.10500330477952957,0.06084024906158447,3.3225471270270646e-05,7.362225460383343e-07,1.5983675893949112e-06,0.035749178379774094,0.008711673319339752,0.04002370312809944,0.021451514214277267,0.05808838829398155,0.05315793305635452,0.047562126070261,0.07760564982891083,0.2586309611797333,0.2957500219345093,0.1843932569026947,0.23016077280044556,0.018469883129000664,0.04323064163327217,0.00012706968118436635,0.0007276959368027747,0.0041010212153196335,7.976264168974012e-05,0.0011933555360883474,0.04810186102986336,0.035068172961473465,0.00020679501176346093,0.00022120327048469335,0.0002024498098762706,0.0012194924056529999,0.0006761614931747317,0.0006794497603550553,0.2208104133605957,0.1647564023733139,0.0020191550720483065,0.0009578939061611891,0.03832903504371643,0.007789693307131529,0.018057838082313538,0.00598075520247221,0.26238617300987244,0.2543152868747711,0.007832009345293045,0.011391517706215382,1.610443359822966e-05,1.5456667824764736e-05,8.635736321593868e-07,1.4990622503319173e-06,0.2583507299423218,0.05066489417610379,0.12020020978525281,0.07783385273069143,50.82135516391107,26.180426246443282,19.380872158503895,21.409503859272697
