frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,happiness,surprise,anger,sadness
1287,7.938226190162823e-06,0.010340631939470768,0.003526481566950679,0.2565542757511139,0.1389714628458023,0.29692399501800537,2.0112709535169415e-05,2.4716041480132844e-06,2.181533091061283e-06,0.00836053304374218,0.005363743752241135,0.06791206449270248,0.08094573765993118,0.06118953973054886,0.051017746329307556,0.04804886877536774,0.06765638291835785,0.10073529183864594,0.11502403765916824,0.19485104084014893,0.08131924271583557,0.0599856898188591,0.0919824168086052,1.983289621421136e-05,0.0023400275968015194,0.022891204804182053,0.00016444835637230426,0.0032606590539216995,0.002106912899762392,5.675843931385316e-05,0.04279210790991783,0.0870804712176323,0.0016657010419294238,0.0009522361215204,0.0005318451439961791,0.0015765829011797905,0.016447801142930984,0.0011863693362101912,0.466683566570282,0.0017146007157862186,0.1874295026063919,0.01092737726867199,0.20287993550300598,0.05447067320346832,2.807068085530773e-06,7.188230597421352e-07,0.0006031178054399788,0.0038975877687335014,0.0002247225638711825,0.00011513345816638321,5.575254363066051e-06,2.6937218535749707e-06,1.762945572636454e-06,0.13972274027764797,0.006933556753210723,0.12880895162622133
1290,5.2674281505460385e-06,0.003972179256379604,0.002075938740745187,0.3137902021408081,0.2531527578830719,0.3474276661872864,1.5041049664432649e-05,2.328243681404274e-06,1.5934849670884432e-06,0.014394724741578102,0.007861863821744919,0.08472833037376404,0.09459094703197479,0.03403865173459053,0.09386482834815979,0.07842027395963669,0.03728644922375679,0.08310461044311523,0.09580619633197784,0.2207259237766266,0.10397575795650482,0.03956801816821098,0.06823449581861496,2.052815761999227e-05,0.0016147372080013156,0.019910158589482307,0.0002124750753864646,0.002826526528224349,0.0012742322869598866,6.959579332033172e-05,0.03700896352529526,0.07847277075052261,0.0019539580680429935,0.0010814154520630836,0.0005539061967283487,0.0012974494602531195,0.009039721451699734,0.001380900968797505,0.5341771841049194,0.0015063142636790872,0.14482560753822327,0.008963045664131641,0.1793375015258789,0.05012287572026253,1.9491596958687296e-06,6.638916261181294e-07,0.00048695600708015263,0.005095961503684521,0.00020326877711340785,0.0001282765151700005,5.900451469642576e-06,1.9882929791492643e-06,1.3065256609934295e-06,0.1668501803651452,0.0030240589985623956,0.14309064547220865
1293,5.207252797845285e-06,0.003907287493348122,0.0015547674847766757,0.31874698400497437,0.24322839081287384,0.3593795895576477,3.465883492026478e-05,2.5363481199747184e-06,2.545427832956193e-06,0.01466501783579588,0.007607356645166874,0.08523359149694443,0.09778494387865067,0.03326382860541344,0.08665651082992554,0.07509928196668625,0.03707890212535858,0.07880303263664246,0.09154392778873444,0.2555137872695923,0.09295286238193512,0.04111919552087784,0.0663178414106369,3.46211418218445e-05,0.0023702934850007296,0.10427653044462204,0.0008625564514659345,0.0055614341981709,0.005903397221118212,4.2308900447096676e-05,0.003957485314458609,0.009164584800601006,0.007504313252866268,0.0008097860845737159,0.002852413570508361,0.012330790050327778,0.017410876229405403,0.000649472582153976,0.6234117746353149,0.002040217397734523,0.14334918558597565,0.01832360215485096,0.06462506204843521,0.03787799924612045,1.718271732897847e-06,3.3834467672022583e-07,0.00021939016005489975,0.0013880030019208789,0.0006196809699758887,0.00019496011373121291,6.447204668802442e-06,2.4342302822333295e-06,1.0283082048090364e-06,0.2115117572247982,0.0027310274890623987,0.11062301804001133
1296,3.207110694347648e-06,0.0037765956949442625,0.0009136429871432483,0.3863590955734253,0.16709685325622559,0.31114521622657776,4.970159716322087e-05,2.467167178110685e-06,1.297613948736398e-06,0.01868637464940548,0.010398009791970253,0.07812117040157318,0.10043200850486755,0.03344377875328064,0.09504348039627075,0.08237864077091217,0.030018167570233345,0.08915052562952042,0.08983169496059418,0.33955422043800354,0.08717063814401627,0.03335361182689667,0.04413962736725807,8.060302207013592e-05,0.0027486009057611227,0.1579570323228836,0.00044651643838733435,0.0073753949254751205,0.003514629788696766,7.797796570230275e-05,0.004617360886186361,0.00819600373506546,0.022973719984292984,0.000699025928042829,0.005301852710545063,0.01657290570437908,0.014307256788015366,0.001061523798853159,0.3159283697605133,0.0009956444846466184,0.025676386430859566,0.004340623505413532,0.009280109778046608,0.030225735157728195,3.748771996470168e-05,1.158327086159261e-05,0.0012181922793388367,0.0031293376814574003,0.001958400709554553,0.0008873059414327145,4.488956619752571e-06,2.2463798359240172e-06,2.4535495413147146e-05,0.27215806394815445,0.0023451193410437554,0.13305748673155904
1299,2.629087248351425e-06,0.0018181914929300547,0.0004436309973243624,0.40743499994277954,0.25220799446105957,0.4162129759788513,6.64485851302743e-05,2.716027211135952e-06,1.0596596666800906e-06,0.023630362004041672,0.009939368814229965,0.10773839801549911,0.13291317224502563,0.036582205444574356,0.0991336777806282,0.08220343291759491,0.02685016393661499,0.062353964895009995,0.06557422876358032,0.36887112259864807,0.09515446424484253,0.023759325966238976,0.04349284619092941,8.363533561350778e-05,0.0020225034095346928,0.21161149442195892,0.0005542888538911939,0.00792481005191803,0.002939285011962056,0.00017800243222154677,0.006626158952713013,0.009262219071388245,0.010732384398579597,0.0010527906706556678,0.00827376265078783,0.019606081768870354,0.022171959280967712,0.0030712413135915995,0.09603260457515717,0.0004398653982207179,0.035026729106903076,0.00442692544311285,0.013995827175676823,0.032937511801719666,7.784475019434467e-05,2.7766049242927693e-05,0.002100697485730052,0.0026606658939272165,0.00400937395170331,0.0020892585162073374,2.8512404242064804e-06,1.9531064481270732e-06,5.280539971863618e-05,0.30952324718236923,0.0011309112451272085,0.14110779265562692
1302,3.598817784222774e-06,0.003914667293429375,0.0007120628724806011,0.35706672072410583,0.17530129849910736,0.3916497528553009,0.00010177317017223686,2.0907377802359406e-06,1.261144689124194e-06,0.019187327474355698,0.011206300929188728,0.07880150526762009,0.10088431090116501,0.057000432163476944,0.05701563507318497,0.04296090826392174,0.06154632940888405,0.08424288034439087,0.0840536579489708,0.38228487968444824,0.08328759670257568,0.029394056648015976,0.03201578930020332,0.00011405537225073203,0.0024572121910750866,0.21378374099731445,0.0004170275933574885,0.00723134633153677,0.005004295147955418,0.0001606496371096,0.004391750320792198,0.006687888875603676,0.009679339826107025,0.0009165822411887348,0.01278221420943737,0.036359161138534546,0.036383308470249176,0.0035220442805439234,0.05945537984371185,0.00048039821558631957,0.03078313358128071,0.004780698101967573,0.010664602741599083,0.03098447620868683,0.0001305191544815898,4.492405059863813e-05,0.001790893031284213,0.0032680348958820105,0.006566803436726332,0.0027991225942969322,3.5142852539138403e-06,2.8276276680117007e-06,8.772160254011396e-05,0.28542523086071014,0.002313365082954988,0.12271545330683391
1305,4.987287866242696e-06,0.008026901632547379,0.002175609115511179,0.2026827186346054,0.12062349915504456,0.2760438024997711,0.00011288282257737592,2.8586377993633505e-06,1.1562458439584589e-06,0.03945087641477585,0.014524833299219608,0.09205194562673569,0.10948982834815979,0.027224868535995483,0.10758887976408005,0.09474055469036102,0.02622801996767521,0.07435564696788788,0.07791463285684586,0.48004719614982605,0.12427882105112076,0.014358798041939735,0.02497902512550354,0.00011813663877546787,0.001297258073464036,0.23913805186748505,0.0006763667333871126,0.00702303322032094,0.005033918656408787,0.00023428857093676925,0.00846062321215868,0.014856242574751377,0.006636269856244326,0.000720320560503751,0.0140939736738801,0.034198880195617676,0.04004437476396561,0.006836201064288616,0.02110167406499386,0.0003513695555739105,0.027927950024604797,0.003710363991558552,0.015770338475704193,0.05347331613302231,0.00029113737400621176,0.00014133383228909224,0.00200835638679564,0.008339847438037395,0.01808234304189682,0.009057379327714443,3.267232159487321e-06,4.418195203470532e-06,0.000216235603147652,0.22091038525104523,0.005101255374029279,0.07533319480717182
1308,4.417263880895916e-06,0.006802243180572987,0.0013891104608774185,0.3138065040111542,0.11474147439002991,0.3016170561313629,0.00012965306814294308,2.7142043563799234e-06,1.5953659158185474e-06,0.015957100316882133,0.005495340097695589,0.06354403495788574,0.07609163969755173,0.03781953454017639,0.09073691815137863,0.07529837638139725,0.02704995684325695,0.10008302330970764,0.11096742749214172,0.3436324894428253,0.07802039384841919,0.028629129752516747,0.05925578624010086,0.0001118023501476273,0.0027487417683005333,0.26957422494888306,0.0005381294758990407,0.007223866879940033,0.008102290332317352,0.0002482080599293113,0.006528753321617842,0.009198560379445553,0.00539794284850359,0.0006735993665643036,0.01582973264157772,0.043587200343608856,0.0697101503610611,0.0051736230961978436,0.021348770707845688,0.0004995345952920616,0.03548643738031387,0.004322926513850689,0.019234851002693176,0.0495544895529747,0.00032735452987253666,0.00010112937161466107,0.003214081982150674,0.002821736503392458,0.01239054650068283,0.0049910880625247955,3.263193320890423e-06,3.34540095536795e-06,0.00021424195074359886,0.2916903644800186,0.0040956768207252026,0.10984460590407252
1311,2.9214365895313676e-06,0.0018423359142616391,0.0003135806182399392,0.46253618597984314,0.2379135638475418,0.4016701579093933,8.247308869613335e-05,2.136779812644818e-06,1.1721557484634104e-06,0.02359817363321781,0.008839702233672142,0.07972214370965958,0.09968865662813187,0.036903344094753265,0.11637189984321594,0.10273613780736923,0.01892731711268425,0.08707600086927414,0.08573272824287415,0.40438413619995117,0.09181281179189682,0.022172361612319946,0.042355313897132874,0.00010293482773704454,0.0022843023762106895,0.2090560644865036,0.000455382076324895,0.0098531823605299,0.005926855839788914,0.00029564634314738214,0.002168686594814062,0.0030799657106399536,0.008144471794366837,0.0004315586993470788,0.009934734553098679,0.03009566105902195,0.053507424890995026,0.0045576198026537895,0.042101263999938965,0.001441671745851636,0.02885974943637848,0.005643907468765974,0.01397939957678318,0.033361051231622696,0.000208459488931112,7.61363044148311e-05,0.0015895201358944178,0.002378886565566063,0.007392554543912411,0.0037693080957978964,3.059117261727806e-06,1.6631505559416837e-06,0.00014229789667297155,0.33579612523317337,0.0010779582662507892,0.15592827942843238
1314,3.727218654603348e-06,0.010064681991934776,0.0004931687726639211,0.32572710514068604,0.09212478995323181,0.30898812413215637,6.281291280174628e-05,1.7470922557549784e-06,1.1809693205577787e-06,0.04420125111937523,0.010351828299462795,0.14669065177440643,0.16300231218338013,0.026041531935334206,0.13506804406642914,0.11994419246912003,0.01996953971683979,0.04662926122546196,0.052745919674634933,0.35892364382743835,0.09502627700567245,0.013058402575552464,0.0364830382168293,8.837528730509803e-05,0.0025948048569262028,0.17528218030929565,0.00034835407859645784,0.010850786231458187,0.00800400972366333,0.00019794362015090883,0.0019764588214457035,0.003536235773935914,0.007258753292262554,0.0007514076423831284,0.005887188483029604,0.01951720006763935,0.04549145698547363,0.0033856008667498827,0.0648263618350029,0.000805939722340554,0.04162665456533432,0.006954686716198921,0.01709180511534214,0.03396880626678467,0.0001132862307713367,3.908560029231012e-05,0.0008557094261050224,0.002798181725665927,0.004686475731432438,0.002259354805573821,2.5303975235146936e-06,2.0875140762655064e-06,7.618591553182341e-05,0.25050464272499084,0.005278925382299349,0.11041326657868922
1317,4.048546543344855e-06,0.003632248379290104,0.0010938968043774366,0.3867967128753662,0.1739557385444641,0.26614251732826233,8.453281043330207e-05,2.3410075300489552e-06,1.5138352864596527e-06,0.044312745332717896,0.010562832467257977,0.183434396982193,0.19708509743213654,0.012484772130846977,0.20348279178142548,0.18451520800590515,0.0148361437022686,0.038222651928663254,0.037982191890478134,0.3280855715274811,0.0852593407034874,0.012647979892790318,0.036456912755966187,0.0001358670269837603,0.0008676745928823948,0.16904403269290924,0.0005818197969347239,0.00839482992887497,0.0054030404426157475,0.00029943129629828036,0.00540119269862771,0.01024310290813446,0.003698548534885049,0.0005378461792133749,0.009774552658200264,0.02307252585887909,0.07541581988334656,0.012134497053921223,0.009705547243356705,0.0006452580564655364,0.03576095774769783,0.007836565375328064,0.017102424055337906,0.04173783212900162,0.00033881631679832935,0.0001789516827557236,0.0017808894626796246,0.011266371235251427,0.011205445043742657,0.006055926438421011,2.7168821361556184e-06,3.4961035453306977e-06,0.0002588839997770265,0.2779203727841377,0.0023630725918337703,0.13414700282737613
1320,3.5030154776904965e-06,0.0020945430733263493,0.0007789443479850888,0.42576417326927185,0.22376470267772675,0.2797001004219055,5.967641845927574e-05,2.9686059406230925e-06,1.0452030210217345e-06,0.05876163765788078,0.011862584389746189,0.13688428699970245,0.1488160490989685,0.011207272298634052,0.24909523129463196,0.23822015523910522,0.008778581395745277,0.05240970849990845,0.053288575261831284,0.42692697048187256,0.11027184128761292,0.009009178727865219,0.03228721022605896,0.00010652795754140243,0.0006624801899306476,0.1338331550359726,0.0006110385875217617,0.008131559006869793,0.0032713543623685837,0.00039820795063860714,0.00594705855473876,0.009564117528498173,0.005643634125590324,0.00028227129951119423,0.006795946974307299,0.013241151347756386,0.05194268748164177,0.010401125997304916,0.018536563962697983,0.0015821974957361817,0.02726663462817669,0.004042626358568668,0.017647769302129745,0.05212847515940666,0.0003816132084466517,0.00023452100867871195,0.002274730009958148,0.008821092545986176,0.008390837348997593,0.006101713515818119,2.7057144507125486e-06,2.333516249564127e-06,0.0003080671085626818,0.2797986641526222,0.001436743710655719,0.14709178311750293
1323,2.8786607799702324e-06,0.001987175550311804,0.0006968851666897535,0.45296376943588257,0.2103121429681778,0.25787124037742615,9.185941598843783e-05,2.720646762099932e-06,9.222952712661936e-07,0.034536030143499374,0.007998635992407799,0.1467236429452896,0.16205963492393494,0.010336843319237232,0.24903857707977295,0.24246762692928314,0.009042373858392239,0.052160538733005524,0.04599674791097641,0.37110522389411926,0.06403721123933792,0.014736705459654331,0.046489495784044266,0.0001359961461275816,0.0009297032956965268,0.19617317616939545,0.0004408009990584105,0.009882020764052868,0.0028630541637539864,0.0008616253617219627,0.008842322044074535,0.010729487985372543,0.004055063705891371,0.0002161294687539339,0.010712575167417526,0.015118681825697422,0.058193448930978775,0.01495009008795023,0.0067764450795948505,0.0015746632125228643,0.02134222537279129,0.0034729421604424715,0.015392085537314415,0.05170515924692154,0.001129187410697341,0.0007695151725783944,0.005428099073469639,0.006880840286612511,0.015221264213323593,0.013233060017228127,2.1367227418522816e-06,2.283940830238862e-06,0.0009493512916378677,0.324568472802639,0.0013420303585007787,0.15751185982177654
1326,6.08753589403932e-06,0.03999704867601395,0.016584014520049095,0.12698964774608612,0.03038189560174942,0.0968651995062828,0.00012741729733534157,2.413258471278823e-06,1.5271887150447583e-06,0.0451127365231514,0.015522736124694347,0.07953605055809021,0.09120386838912964,0.010826253332197666,0.2118711620569229,0.20135124027729034,0.01191391609609127,0.08367861807346344,0.08853255957365036,0.48642078042030334,0.14563539624214172,0.011958478949964046,0.024014361202716827,0.00016416306607425213,0.0011278882157057524,0.2147798091173172,0.0007904687663540244,0.005570975597947836,0.007461039815098047,0.00015863848966546357,0.008867062628269196,0.013169215992093086,0.004464319907128811,0.00046835397370159626,0.01567193679511547,0.048676248639822006,0.09503121674060822,0.00464686518535018,0.009160857647657394,0.0004764456825796515,0.020495649427175522,0.004357253201305866,0.011998907662928104,0.06184598058462143,0.0006293838378041983,0.00020650692749768496,0.004525681026279926,0.005719362758100033,0.01962920092046261,0.008956080302596092,3.6466810797719518e-06,5.652794698107755e-06,0.0004179453826509416,0.17088472843170166,0.02829053159803152,0.04967530878881613
1329,4.628753231372684e-06,0.023627419024705887,0.01172077190130949,0.12481644749641418,0.04647153615951538,0.13486355543136597,0.00021856898092664778,2.1330172330635833e-06,1.3797384781355504e-06,0.05337070673704147,0.015530607663094997,0.18672935664653778,0.2011692225933075,0.004700417630374432,0.3279038071632385,0.29016226530075073,0.009841837920248508,0.03581026941537857,0.033639680594205856,0.3001421093940735,0.08973965048789978,0.012638806365430355,0.025759855285286903,0.00028726214077323675,0.00032052063033916056,0.2659374177455902,0.003087965538725257,0.004316218663007021,0.011286973021924496,0.0005829731235280633,0.004585282877087593,0.006276231724768877,0.0033743923995643854,0.00017402469529770315,0.030939511954784393,0.0878705233335495,0.1425914317369461,0.00988317746669054,0.003073061117902398,0.001204273197799921,0.013112098909914494,0.0036338106729090214,0.008945843204855919,0.07339677214622498,0.00301891821436584,0.0013871678384020925,0.004890051204711199,0.0060613700188696384,0.055315375328063965,0.0336330346763134,3.3278995488217333e-06,5.285861334414221e-06,0.002203043026383966,0.1953769326210022,0.01767409546300769,0.045225987366090216
1332,2.0179099919914734e-06,0.0015565449139103293,0.0017301709158346057,0.40564849972724915,0.21240417659282684,0.17676520347595215,0.0001314500259468332,2.287709776283009e-06,1.4236270544643048e-06,0.028455635532736778,0.008997567929327488,0.2448374480009079,0.2235809862613678,0.023864462971687317,0.14342676103115082,0.1252400428056717,0.017074590548872948,0.028482237830758095,0.03370170295238495,0.18347370624542236,0.16895875334739685,0.017927970737218857,0.05191938579082489,0.0003124474606011063,0.0006779530085623264,0.23567034304141998,0.0012219055788591504,0.0038958049844950438,0.020799316465854645,0.0006181016215123236,0.0017557808896526694,0.003015551483258605,0.006430353969335556,0.0005493653006851673,0.03987232968211174,0.12682123482227325,0.09207794070243835,0.009100822731852531,0.006153371650725603,0.0003940067836083472,0.013096047565340996,0.004458686336874962,0.004876000806689262,0.042015284299850464,0.0018664933741092682,0.0008672798867337406,0.0024925332982093096,0.006922569125890732,0.06975439935922623,0.029135892167687416,2.7884129849553574e-06,2.737804152275203e-06,0.0013668866304215044,0.32065942138433456,0.0016433579148724675,0.13680661070005348
1335,4.8207389227172825e-06,0.011165888048708439,0.002990082371979952,0.3100687861442566,0.06140618771314621,0.17934955656528473,0.00016666788724251091,2.7483572466735495e-06,1.8628405769050005e-06,0.03662269562482834,0.009343484416604042,0.2361009269952774,0.23586177825927734,0.020468054339289665,0.14912916719913483,0.13092641532421112,0.01799076795578003,0.029410162940621376,0.02965136617422104,0.2464456856250763,0.07520615309476852,0.015468759462237358,0.04136761277914047,0.0003040243173018098,0.0005373960011638701,0.2080039232969284,0.0010632186895236373,0.00512848561629653,0.017816433683037758,0.00033131844247691333,0.006284435745328665,0.012275872752070427,0.005100895185023546,0.0004172982298769057,0.02550368383526802,0.08851663023233414,0.11332286894321442,0.008406230248510838,0.004774870816618204,0.0004726856714114547,0.015717050060629845,0.004128180909901857,0.00930759496986866,0.06893408298492432,0.0021868497133255005,0.0010078133782371879,0.003605995560064912,0.015400494448840618,0.09641250967979431,0.03953885659575462,3.800314061663812e-06,5.1022811931034084e-06,0.0015973315457813442,0.2590363547205925,0.007077985210344195,0.10954303154721856
1338,3.226034323233762e-06,0.012236243113875389,0.00017753221618477255,0.2973291277885437,0.045379359275102615,0.48682206869125366,0.000286204187432304,1.116211365115305e-06,1.1068069625252974e-06,0.051741231232881546,0.008353191427886486,0.21038739383220673,0.2292919158935547,0.015409359708428383,0.16691471636295319,0.1498418003320694,0.021343881264328957,0.03544599190354347,0.03151851147413254,0.3808135390281677,0.06882166862487793,0.012527212500572205,0.042701322585344315,0.00033180651371367276,0.0015621886122971773,0.25609734654426575,0.0004101578379049897,0.009222392924129963,0.04724060371518135,0.0005032466142438352,0.0012859575217589736,0.0019065013621002436,0.004001057706773281,0.0025406109634786844,0.023669227957725525,0.07450354099273682,0.1619824320077896,0.008366932161152363,0.003280071308836341,8.764078665990382e-05,0.010922919027507305,0.005461337510496378,0.004149871878325939,0.025404365733265877,0.00521325645968318,0.0015312961768358946,0.005171066150069237,0.003852341091260314,0.04450441151857376,0.0153007498010993,2.0420452528924216e-06,2.526638127164915e-06,0.0033722763182595372,0.2767132371664047,0.006206887665030081,0.10017386222413431
1341,4.100185833522119e-06,0.0111256567761302,0.003910139203071594,0.2397572249174118,0.07709863036870956,0.16006091237068176,0.0001653590879868716,2.3211073312268127e-06,1.5720768260507612e-06,0.03888605162501335,0.009273824281990528,0.22863224148750305,0.22544345259666443,0.024611223489046097,0.12444858998060226,0.10467898845672607,0.02421650104224682,0.030864054337143898,0.03301583603024483,0.23530516028404236,0.09835423529148102,0.013925696723163128,0.04268405959010124,0.0003326864098198712,0.0003807191678788513,0.20138606429100037,0.0013417125446721911,0.004682055674493313,0.025869546458125114,0.0005717278108932078,0.0021411823108792305,0.004752734210342169,0.005603859666734934,0.0003306343569420278,0.031479302793741226,0.09998925030231476,0.09839022904634476,0.01153650414198637,0.005017520859837532,0.000656980206258595,0.013457483612000942,0.004088565241545439,0.007601145654916763,0.060546111315488815,0.0028404758777469397,0.0016391839599236846,0.0018258431227877736,0.01634804531931877,0.12632490694522858,0.05681561306118965,3.225333102818695e-06,4.562644789984915e-06,0.002239829918835312,0.22057164460420609,0.007517897989600897,0.08221704714621107
1344,2.4958187623269623e-06,0.0036406938452273607,0.0011795335449278355,0.3646452724933624,0.12316018342971802,0.2757415473461151,0.0002539739653002471,1.3748273204328143e-06,1.1246311260038055e-06,0.05976710096001625,0.011573903262615204,0.1846856027841568,0.1890275627374649,0.01828521303832531,0.1678251475095749,0.1523871272802353,0.01747526042163372,0.04082602635025978,0.041536103934049606,0.35719215869903564,0.12184127420186996,0.008973848074674606,0.03251229226589203,0.0004590293683577329,0.0008228335645981133,0.24362081289291382,0.0005318474140949547,0.008204294368624687,0.03686331957578659,0.0008896581130102277,0.0009957151487469673,0.0014630117220804095,0.004555456805974245,0.0012933053076267242,0.028442122042179108,0.08328238874673843,0.1363905966281891,0.01203087717294693,0.002342453459277749,0.00014664506306871772,0.006284224800765514,0.00435230229049921,0.0024408570025116205,0.026211250573396683,0.016599824652075768,0.006644589360803366,0.007759889587759972,0.007765990681946278,0.06994760036468506,0.035030145198106766,2.0570798824337544e-06,2.5473609639448114e-06,0.011622207006439567,0.3041330426931381,0.002410113695077598,0.12236799978806327
1347,1.0636438219080446e-06,0.001911294530145824,0.0005827561835758388,0.4874051511287689,0.19710811972618103,0.3168213367462158,2.738566035986878e-05,3.5307181178723113e-07,9.610532742954092e-07,0.041352156549692154,0.014279485680162907,0.18012987077236176,0.1945534348487854,0.020361589267849922,0.16507217288017273,0.16820375621318817,0.017134934663772583,0.0433930829167366,0.04619702324271202,0.3140261173248291,0.1904105842113495,0.014784234575927258,0.04109339043498039,8.731536217965186e-05,0.0017145322635769844,0.08203807473182678,0.0005051858024671674,0.023092428222298622,0.05453982204198837,0.0006277017528191209,8.177234121831134e-06,2.18360401049722e-05,0.011369477026164532,0.004826303571462631,0.0016048753168433905,0.006005036178976297,0.02544843964278698,0.0018453915836289525,0.46490293741226196,0.0007625006255693734,0.03502071648836136,0.036462701857089996,0.002518978901207447,0.0022085693199187517,1.6826104911160655e-05,6.075640158087481e-06,3.5865847166860476e-05,0.0004387386725284159,8.60596337588504e-05,2.5105759050347842e-05,1.3382402812567307e-06,3.2758353540884855e-07,1.1450872534624068e-05,0.28472161293029785,0.0012470253568608314,0.1624783881343319
1350,9.393555728820502e-07,0.0007617779774591327,0.0002824309340212494,0.569736123085022,0.320730060338974,0.3468789756298065,2.316824975423515e-05,4.895809979643673e-07,1.2366873534119804e-06,0.01985381916165352,0.009021064266562462,0.1954057663679123,0.19832000136375427,0.03135024383664131,0.1616833209991455,0.15523779392242432,0.011376175098121166,0.04020426794886589,0.04014718160033226,0.16635762155056,0.1302715241909027,0.02918059751391411,0.06588441878557205,0.00010223382560070604,0.001269382075406611,0.07522936165332794,0.0007386323413811624,0.013410206884145737,0.04898786172270775,0.0008062372799031436,1.3301249964570161e-05,4.031560820294544e-05,0.014098725281655788,0.001328580896370113,0.003381089074537158,0.013607733882963657,0.026385728269815445,0.0023435016628354788,0.4444243609905243,0.002407768042758107,0.034813292324543,0.027764827013015747,0.0027443275321274996,0.0033268295228481293,1.7568567272974178e-05,8.173950845957734e-06,2.719707481446676e-05,0.000845091650262475,0.0001808385131880641,6.036249760654755e-05,2.3126710857468424e-06,3.3513197195134126e-07,1.2871259059465956e-05,0.32248274236917496,0.000522104455740191,0.1899299133143965
1353,1.3912734857512987e-06,0.0017047710716724396,0.0004733928944915533,0.475178599357605,0.23689918220043182,0.3622741997241974,4.666772292694077e-05,7.449343115695228e-07,1.6316420214934624e-06,0.019529787823557854,0.005873697344213724,0.19013722240924835,0.19501180946826935,0.0340980589389801,0.11913764476776123,0.10518046468496323,0.019793959334492683,0.03617774695158005,0.042297203093767166,0.187158465385437,0.11139123886823654,0.026357874274253845,0.07225710153579712,0.0001278871641261503,0.002899500774219632,0.1872355341911316,0.0006901824963279068,0.007272630929946899,0.04553820937871933,0.0002467722515575588,7.710947829764336e-05,0.0001778102305252105,0.018929269164800644,0.005822901614010334,0.009169882163405418,0.03882170096039772,0.02694212645292282,0.0013049721019342542,0.1863527148962021,0.00018630480917636305,0.021641578525304794,0.015469007194042206,0.003533731447532773,0.012566800229251385,4.470506974030286e-05,1.2100296771677677e-05,0.00015313905896618962,0.0008552366634830832,0.0033336130436509848,0.0008657412836328149,2.4778371425782098e-06,7.969797479745466e-07,2.840268325599027e-05,0.3312070667743683,0.0010890819830819964,0.15847783968880927
1356,1.6063765997387236e-06,0.00187799206469208,0.00040504062781110406,0.4616217613220215,0.2276758998632431,0.3681606650352478,4.4037496991222724e-05,8.768860766394937e-07,1.7712030739858164e-06,0.022780900821089745,0.006294270046055317,0.24676021933555603,0.2492677867412567,0.03998744115233421,0.11233023554086685,0.09678581357002258,0.020313892513513565,0.02775639295578003,0.03043626993894577,0.18474958837032318,0.10377778112888336,0.02340720407664776,0.0700688511133194,0.00012281622912269086,0.0032287260983139277,0.18757115304470062,0.0005977879045531154,0.007473370060324669,0.04149876907467842,0.0002470589824952185,0.00011143078154418617,0.0002913264324888587,0.017012974247336388,0.005166430026292801,0.008105919696390629,0.03443461284041405,0.026146765798330307,0.0015793662751093507,0.15807218849658966,0.00020045066776219755,0.026302050799131393,0.017769642174243927,0.005033046472817659,0.016976261511445045,4.3174324673600495e-05,1.3124217730364762e-05,0.0001256630348507315,0.0012550090905278921,0.004280443768948317,0.0011678682640194893,2.6540296858001966e-06,9.916557246469893e-07,2.814927120198263e-05,0.32459645718336105,0.001141516346251592,0.1540081728453515
1359,1.5797656942595495e-06,0.003271817695349455,0.0009449166245758533,0.43479612469673157,0.13196231424808502,0.24976885318756104,8.141872240230441e-05,1.158496388597996e-06,1.4498848486255156e-06,0.01811588741838932,0.005520286504179239,0.19003203511238098,0.19137494266033173,0.03287694603204727,0.10557855665683746,0.08812473714351654,0.026060236617922783,0.03687235340476036,0.041741061955690384,0.15169942378997803,0.08481676876544952,0.025890422984957695,0.07489537447690964,0.0001851614797487855,0.0021718679927289486,0.2738189399242401,0.0006729063461534679,0.005189316812902689,0.019611582159996033,0.0002771863655652851,0.000626040855422616,0.0012696560006588697,0.012040453962981701,0.0013987607089802623,0.020282605662941933,0.07056402415037155,0.03463070094585419,0.002693168818950653,0.031860679388046265,0.0002530921483412385,0.013847048394382,0.007399882189929485,0.0037441684398800135,0.02707933820784092,0.0002717242168728262,0.00010691426723496988,0.0007810489623807371,0.002823085291311145,0.016111578792333603,0.006778771989047527,2.452306716804742e-06,1.6176095414266456e-06,0.00018931924205389805,0.35430753231048584,0.002108367159962654,0.14556394051760435
